title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Dream Horse",movie,"Biography, Comedy, Drama",2020,tt9883996,6.9,7214,US
"Wedding at Graceland",movie,Romance,2019,tt9777092,5.9,779,US
"Love, Take Two",movie,Romance,2019,tt10136902,5.9,702,US
"The Last Bridesmaid",movie,"Drama, Romance",2019,tt10136884,6.7,1502,US
"In the Key of Love",movie,Romance,2019,tt10136908,6.2,1143,US
"Hailey Dean Mysteries: Killer Sentence",movie,"Crime, Mystery",2019,tt10244900,6.8,618,US
Bezubaan,movie,"Drama, Romance",1982,tt0082071,7.4,86,"IN, US"
Tohfa,movie,"Drama, Romance",1984,tt0125556,5.2,204,"IN, US"
"Mera Haque",movie,Action,1986,tt0361904,4.3,55,US
Pvblo,movie,Drama,2018,,,,"AR, BR, CA, CL, CO, MX"
"Christmas Wishes and Mistletoe Kisses",movie,"Drama, Family, Romance",2019,tt10136898,6.5,2006,US
"Wedding March 5: My Boyfriend's Back",movie,Romance,2019,tt10380706,6.3,841,US
Spontaneous,movie,"Comedy, Drama, Horror",2020,tt5774062,6.5,17889,US
Skyfire,movie,"Action, Adventure, Drama",2019,tt9203190,5.3,4359,"AR, BR, CL, CO, IN, MX"
"Made for You, with Love",movie,"Comedy, Drama, Romance",2019,tt9760234,6.3,793,US
"Going Nuts: Tales from the Squirrel World",movie,Documentary,2019,tt11443684,7.6,90,GB
"Am I a Serial Killer?",movie,Thriller,2019,tt10289350,4.7,293,US
Slaxx,movie,"Comedy, Horror",2020,tt9741310,5.4,4387,"AU, US"
Bosé,movie,Music,2016,tt6363416,,,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Hatton Garden: The Inside Story",movie,Documentary,2019,tt10335986,6.8,139,AU
"Hard Night Falling",movie,"Action, Crime, Drama",2019,tt4059460,3.4,916,US
"The Bravest",movie,"Action, Drama",2019,tt10218674,5.7,1320,US
"Sidechic Gang",movie,Comedy,2018,tt7859254,6.5,73,US
Kissebaaz,movie,"Action, Comedy, Crime",2019,tt3797888,4.5,303,IN
"Hunting JonBenét's Killer",movie,Documentary,2019,tt10203286,4,33,US
"The Wretched",movie,"Horror, Mystery, Thriller",2019,tt8305806,5.8,20273,"CA, US"
"The Tunnel",movie,"Action, Drama, Thriller",2019,tt9049042,6,6863,"AR, BR, CL, CO, MX, US"
Jojo,movie,Horror,2019,tt10366242,4.2,32,US
"Mystery 101: Playing Dead",movie,"Crime, Mystery",2019,tt10369966,7,1261,US
"House Arrest",movie,Short,2012,tt2656944,,,US
"The World We Make",movie,Drama,2019,tt7643622,5.5,769,US
Auggie,movie,"Drama, Sci-Fi",2019,tt7596220,5.5,656,BR
"Ice Bridge: The Impossible Journey",movie,Documentary,2018,tt8309494,6.8,76,US
"A Merry Christmas Match",movie,"Comedy, Drama, Romance",2019,tt10433222,5.9,1471,US
ECCO,movie,"Crime, Drama, Thriller",2019,tt10443252,4.6,3099,US
"An Ocean Mystery: The Missing Catch",movie,Documentary,2016,tt6287796,7.4,12,US
"Africa's Piranha",movie,"Documentary, TV Movie",2014,,,,CA
Kandisha,movie,Horror,2020,tt11058930,5.4,1543,"AU, CA, US"
"Nine Days",movie,"Drama, Fantasy",2020,tt10451852,6.8,12314,US
"Jeene Ki Arzoo",movie,"Drama, Thriller",1981,tt0361770,6.2,33,"IN, US"
"Held for Ransom",movie,"Biography, Drama, Thriller",2019,tt9179230,7.6,4960,"AR, BR, CL, CO, MX"
"Nirai Kudam",movie,"Drama, Family",1969,,,,US
"Pyari Behna",movie,"Action, Comedy, Drama",1985,tt0155985,7,88,"AU, IN, US"
Panam,movie,Drama,1952,,,,"IN, US"
"Daari Tappida Maga",movie,"Crime, Drama",1975,tt1414477,8.2,143,IN
"Kennedy's Suicide Bomber",movie,"Crime, Documentary",2013,tt3843362,6.6,30,US
"The Cleansing Hour",movie,"Drama, Fantasy, Horror",2019,tt8009906,6,9406,"AU, CA, US"
"Sister of the Bride",movie,Romance,2019,tt10337562,6.1,854,US
"Yogi Vemana",movie,"History, Drama",1947,,,,"IN, US"
"Il ne faut jurer de rien",movie,"Comedy, Short",1983,tt0309704,,,FR
"Anne Edmonds",movie,Comedy,2016,tt6917500,,,AU
"It Had to Be You",movie,"Drama, Romance",2012,tt2400070,,,US
"Kasturi Nivasa",movie,Drama,1971,tt1416733,8.9,444,"IN, US"
"Midway to Love",movie,Romance,2019,tt8954890,5.6,626,US
"Sonic the Hedgehog 2",movie,"Action, Adventure, Comedy",2022,tt12412888,6.5,93042,"CA, US"
"Sri Krishna Deva Raya",movie,"Drama, History",1970,tt0250745,8.8,156,"IN, US"
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,21397,DE
"Dear David",movie,"Horror, Thriller",2023,tt9288740,4,1456,US
"Shri Srinivasa Kalyana",movie,Family,1974,tt1416782,8.6,71,"IN, US"
"Secrets in the Snow",movie,Drama,2020,tt12246284,4.7,306,US
"Paranormal Activity: Next of Kin",movie,"Horror, Mystery, Thriller",2021,tt10515988,5.3,17636,"AT, CA, CH, DE, IT, US"
"House of Gucci",movie,"Biography, Crime, Drama",2021,tt11214590,6.6,164353,"BR, CL, CO, MX"
"Two Witches",movie,Horror,2021,tt10963926,4.8,4314,AU
"Sympathy for the Devil",movie,"Action, Thriller",2023,tt21991654,5.5,11236,"AU, CA, GB, IE, IN, US"
"The Pale Door",movie,"Drama, Horror, Western",2020,tt9178402,4.3,3647,"AU, US"
"500 Days in the Wild",movie,Documentary,2023,tt28057504,6.4,199,CA
"When Whales Walked: Journeys in Deep Time",movie,"Adventure, Documentary",2019,tt9780434,7.5,175,US
"Le Lotta",movie,"Comedy, Drama",2017,tt5342784,7.4,17,"AU, IN, US"
Smile,movie,"Horror, Mystery, Thriller",2022,tt15474916,6.5,195192,"AT, CA, US"
"National Anthem Girl",movie,"Biography, Documentary",2019,tt10195288,7.9,44,US
"Jack Mimoun and the Secrets of Val Verde",movie,"Adventure, Comedy",2022,tt21249808,5.4,1080,"BR, CL, CO, MX"
Ghoster,movie,"Adventure, Family, Fantasy",2022,tt10580194,3.8,409,US
"Frankenstein: Legacy",movie,"Drama, Thriller",2024,tt20240826,3.7,180,"AT, CH, DE, FR, GB, IE, IT"
"No Small Matter",movie,Documentary,2020,tt4789550,8.3,49,CA
"Adolf Island",movie,Documentary,2019,tt10384404,5.9,97,"AT, CH, DE, FR, GB, IE, IT, US"
"Eat, Drink and be Married",movie,"Comedy, Romance",2019,tt10346362,5.6,608,US
Phil,movie,"Comedy, Drama",2019,tt5328006,5.4,975,US
"The Trip to Greece",movie,"Comedy, Drama",2020,tt10482504,6.6,4841,US
"Black Fox: Good Men and Bad",movie,Western,1995,tt0112516,5.7,242,US
1BR,movie,"Drama, Horror, Thriller",2019,tt7541106,5.8,15993,CA
"The Deeper You Dig",movie,"Drama, Horror",2019,tt10563420,5.7,2802,"CA, US"
Miss,movie,"Comedy, Drama",2020,tt10123698,6.4,1015,DE
"Love Unleashed",movie,Romance,2019,tt9760256,6.4,1158,US
"Rome in Love",movie,Romance,2019,tt7049178,6.3,1489,US
"A Taste of Summer",movie,Romance,2019,tt10345024,6.2,1349,US
"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1624,US
"A Summer Romance",movie,"Comedy, Drama, Romance",2019,tt10224134,6.7,2074,US
"Diana and the Paparazzi",movie,Documentary,2017,tt7189446,6.5,16,US
"Lake of Death",movie,"Drama, Horror, Mystery",2019,tt9272198,4.4,1202,"AR, AU, BR, CA, CL, CO, MX, US"
"Rock, Paper and Scissors",movie,Thriller,2019,tt8474184,5.5,222,CA
"One Day: Justice Delivered",movie,"Action, Crime, Thriller",2019,tt8130558,5.1,2745,IN
"Allmen und das Geheimnis der Dahlien",movie,"Comedy, Crime, Drama",2019,tt9318582,6.5,78,DE
"A Model Kidnapping",movie,Thriller,2019,tt9312100,4.3,677,US
Detention,movie,"Drama, Horror, Mystery",2019,tt10805432,6.6,3981,CA
"The Wrong Stepmother",movie,"Drama, Thriller",2019,tt10061096,4.5,416,US
"Coolie No. 1",movie,"Action, Comedy, Romance",2020,tt10280276,4.2,74388,IN
Spiral,movie,"Drama, Horror, Mystery",2019,tt9247314,5.5,5196,"AU, US"
"The Day We Walked on the Moon",movie,Documentary,2019,tt9577222,6.6,120,US
"The Lost Corvette",movie,Documentary,2019,,,,US
"Woodlands Dark and Days Bewitched: A History of Folk Horror",movie,"Documentary, Horror",2021,tt13938338,7.6,1824,"AU, CA, US"
"Hell House LLC III: Lake of Fire",movie,"Horror, Mystery",2019,tt10675136,5.1,5937,"AU, CA, US"
"Manchi Manasulu",movie,Drama,1986,tt0319807,8.7,24,"IN, US"
Bros,movie,"Comedy, Romance",2022,tt9731598,6.4,36868,"AU, US"
"The Witch: Part 2 - The Other One",movie,"Action, Mystery, Thriller",2022,tt13721828,6.3,7321,"AU, CA, US"
Minari,movie,Drama,2020,tt10633456,7.4,100827,IN
"Armageddon Time",movie,Drama,2022,tt10343028,6.5,16370,US
"Dark Angel",movie,"Drama, Horror, Mystery",2019,tt7999850,5.7,518,US
"Fallen Hearts",movie,"Drama, Horror, Mystery",2019,tt9730640,5.6,453,US
"Gates of Paradise",movie,"Drama, Horror, Mystery",2019,tt9730644,5.6,400,US
"Web of Dreams",movie,"Drama, Horror, Mystery",2019,tt9730648,5.9,384,US
"The Battle of Normandy: 85 Days in Hell",movie,"Documentary, History, War",2019,tt21106250,7.5,73,US
"The Broken Hearts Gallery",movie,"Comedy, Romance",2020,tt2140571,6.3,10427,US
"Breaking Surface",movie,"Adventure, Drama, Horror",2020,tt10081762,6.1,6251,"AR, BR, CL, CO, MX"
"All Summer Long",movie,Romance,2019,tt10720816,6.4,1166,US
"Hitsville: The Making of Motown",movie,"Documentary, Music",2019,tt6733446,7.9,1844,US
"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,76256,"AU, US"
"Rare Beasts",movie,"Comedy, Drama, Romance",2019,tt8419594,5.4,1486,GB
"Daddy's Daughter",movie,Drama,2017,tt6590978,8,46,"AU, IN, US"
"Purity Falls",movie,"Drama, Mystery, Thriller",2019,tt8589474,4.6,607,US
"La Llorona",movie,"Crime, Drama, Horror",2019,tt10767168,6.6,8179,"CA, US"
"When We Were Apollo",movie,"Documentary, History",2019,tt6692368,7.4,56,"GB, US"
"Military Wives",movie,"Comedy, Drama, Music",2019,tt8951692,6.5,6113,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
Zindagani,movie,"Action, Crime, Drama",1986,tt0390657,7.3,40,"IN, US"
"The Other Lamb",movie,"Drama, Horror, Mystery",2019,tt7737734,5.3,5732,"AR, BR, CA, CL, CO, MX, US"
Sitara,movie,"Drama, Family",1980,tt0400830,7.2,40,"AU, IN, US"
"Three Days and a Life",movie,"Crime, Drama, Thriller",2019,tt10204366,6.7,2067,DE
Deepavali,movie,Comedy,2008,tt1583234,3.3,23,US
Moffie,movie,"Drama, Romance, War",2019,tt10699362,6.8,4063,"CA, US"
"The Kingmaker",movie,"Biography, Documentary, History",2019,tt5105734,7.6,2676,"DE, US"
"Leap of Faith: William Friedkin on the Exorcist",movie,Documentary,2019,tt10681070,7.6,1068,"AU, CA, US"
"Dead Water",movie,"Action, Adventure, Crime",2019,tt6716912,3.7,909,US
"Thanneermathan Dinangal",movie,"Comedy, Romance",2019,tt10551608,7.8,3722,IN
Lust,movie,"Fantasy, Short",2002,tt0926104,6.2,10,US
"Suhaag Raat",movie,"Drama, Romance",1968,tt0378820,4.9,47,"AU, IN, US"
"Aag Ke Sholay",movie,"Action, Thriller",1988,tt0270820,4.2,12,"AU, IN, US"
"Wrinkles the Clown",movie,"Comedy, Documentary, Horror",2019,tt9097270,4.9,1671,CA
"The Wrong Tutor",movie,Drama,2019,tt10327380,4.2,314,US
"Lucky in love",movie,Romance,2012,,,,US
"My Salinger Year",movie,Drama,2020,tt2222052,6.5,7275,US
"Treblinka: Hitler's Killing Machine",movie,"Documentary, War",2014,,,,US
"Ella Bella Bingo",movie,"Animation, Family, Musical",2020,tt9537888,4.9,366,US
"Comrade Drakulich",movie,"Comedy, Fantasy, Horror",2019,tt7759362,6.5,2937,ES
Tuscaloosa,movie,Drama,2019,tt7579446,5.2,381,BR
"Engaged to a Psycho",movie,"Adventure, Drama, Mystery",2018,tt8525560,4.6,380,US
"Undercover Egypt",movie,Documentary,2015,tt5065322,6.1,55,"CA, US"
"Kanjirappally Kariachan",movie,,1996,tt0275445,4.2,16,"IN, US"
"Ruby Herring Mysteries: Her Last Breath",movie,"Crime, Mystery",2019,tt10709062,6.6,927,US
"Mystery 101: Dead Talk",movie,"Crime, Mystery",2019,tt10709058,7.3,1155,US
"Mystery 101: Words Can Kill",movie,"Crime, Mystery",2019,tt10709048,7.2,1157,US
"A Lover Scorned",movie,"Drama, Thriller",2019,tt9072218,4.6,264,US
"Disturbing the Peace",movie,"Action, Thriller",2020,tt5717194,3.4,3717,US
Spell,movie,"Horror, Thriller",2020,tt10736580,5.5,9939,"CA, US"
"American Skin",movie,"Drama, Thriller",2019,tt10195452,7,4000,US
"Beethoven: Fidelio",movie,"Music, Drama",2020,,,,US
"The Vigil",movie,"Horror, Mystery, Thriller",2019,tt10793644,5.8,10256,"CA, US"
Entwined,movie,"Drama, Fantasy, Horror",2019,tt10776598,5.4,514,CA
Dads,movie,"Comedy, Documentary, Family",2019,tt10883124,6.9,1424,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Desert One",movie,"Documentary, History, War",2019,tt10793982,7.3,356,US
"Ready for War",movie,"Crime, Documentary, War",2019,tt10172550,5.7,177,US
"Red Penguins",movie,"Documentary, Sport",2019,tt10779084,6.8,748,DE
Krystal,movie,,2019,,,,US
Hellphone,movie,Thriller,2009,tt1523962,,,FR
"In from the Side",movie,"Drama, Romance, Sport",2022,tt7947604,6.7,7746,GB
"Making Monsters",movie,"Horror, Thriller",2019,tt8150728,5.5,752,US
"Queen of the Pythons",movie,"Action, Documentary",2019,tt10638540,6.2,42,US
"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6030,US
"Sex, Fame and Murder: The Luka Magnotta Story",movie,"Biography, Crime, Documentary",2014,tt4070194,4.7,22,"CA, US"
"County Lines",movie,Drama,2019,tt7156898,6.9,1619,GB
"Roll No. 56",movie,Drama,2017,tt6352800,6.1,34,"AU, IN, US"
Z,movie,"Horror, Mystery, Thriller",2019,tt8995218,5.5,6546,"AU, US"
"The Dare",movie,"Horror, Mystery, Thriller",2019,tt6270640,5.1,3765,"AR, BR, CL, CO, MX"
"Chronicle Mysteries: The Deep End",movie,Mystery,2019,tt10790884,6.9,681,US
"Wild Decembers",movie,Drama,2009,tt1318050,6.5,76,CA
"Cola Wars",movie,"Documentary, History",2019,tt9894018,7,263,US
"Paw Patrol: Ready, Race, Rescue!",movie,"Animation, Family",2019,tt11015752,4.5,489,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"Naked Singularity",movie,"Comedy, Crime, Drama",2021,tt9598214,4.9,3088,US
"Creation Stories",movie,"Biography, Drama, Music",2021,tt5693182,6.1,1586,US
"Trapped: The Alex Cooper Story",movie,"Biography, Drama",2019,tt10133224,6.3,576,US
"12 Mighty Orphans",movie,"History, Sport",2021,tt8482584,6.9,9296,US
"Martin's Close",movie,Horror,2019,tt10851684,5.9,490,"CA, US"
"Help Me I'm Dying",movie,Comedy,2019,tt11283990,6.9,168,"CA, US"
"Lynn + Lucy",movie,"Crime, Drama, Mystery",2019,tt10300174,6.7,1063,GB
"The Dating List",movie,"Comedy, Romance",2019,tt10053944,6.5,1034,US
"Over the Moon in Love",movie,Romance,2019,tt10298896,6.3,1473,US
"Radio Christmas",movie,"Drama, Romance",2019,tt10583460,6.1,565,US
"A Very Vintage Christmas",movie,"Comedy, Drama, Romance",2019,tt10295168,6.1,725,US
"Merry & Bright",movie,"Drama, Romance",2019,tt10345022,6.4,2127,US
"Christmas at Dollywood",movie,"Drama, Family, Romance",2019,tt10627564,6.1,1478,US
"Two Turtle Doves",movie,"Drama, Family, Romance",2019,tt10493490,6.8,1517,US
"A Christmas Love Story",movie,"Drama, Music, Romance",2019,tt9747440,6.9,1738,US
"Christmas in Rome",movie,"Drama, Romance",2019,tt10344956,6.6,2794,US
"Christmas Town",movie,"Drama, Romance",2019,tt10344986,6.7,2264,US
"Write Before Christmas",movie,"Drama, Romance",2019,tt10345008,6.9,3415,US
"Picture a Perfect Christmas",movie,"Comedy, Drama, Romance",2019,tt10553910,6.9,2034,US
"Holiday for Heroes",movie,Romance,2019,tt9747450,7,1765,US
"Finding Life In Outer Space",movie,Documentary,2018,,,,US
"Killer Hornets",movie,Documentary,2016,tt6249600,8.4,12,CA
"Fall of Japan: In Color",movie,Documentary,2015,tt4950508,7,118,"AR, AT, AU, BO, BR, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE"
"The Flyer",movie,Drama,1987,,,,US
Savage,movie,"Crime, Drama",2019,tt9099800,6.2,2100,US
"Na Mira dos Assassinos",movie,Crime,2011,,,,US
"Love Under the Olive Tree",movie,"Drama, Romance",2020,tt10782366,6.2,1203,US
"The Assistant",movie,Drama,2019,tt9000224,6.3,27073,GB
"Sweet Mountain Christmas",movie,Romance,2019,tt10963938,6.3,759,US
"Merry Liddle Christmas",movie,"Comedy, Drama, Romance",2019,tt10887880,5.9,709,US
"A Doggone Christmas",movie,Romance,2019,tt10964214,5.8,563,US
"You Light Up My Christmas",movie,"Drama, Romance",2019,tt10964516,5.7,436,US
"The Christmas Temp",movie,"Comedy, Romance",2019,tt10964532,5.5,488,US
"Christmas Hotel",movie,"Comedy, Drama, Romance",2019,tt10887846,6,541,US
"Christmas Scavenger Hunt",movie,"Comedy, Drama, Romance",2019,tt10768278,6.1,1505,US
"Sense, Sensibility & Snowmen",movie,Romance,2019,tt10650610,6.4,1934,US
"Christmas at Graceland: Home for the Holidays",movie,"Music, Romance",2019,tt10768410,6.2,1186,US
"Beyond The Gates",movie,"Documentary, Short",2019,tt10873760,,,"CA, US"
"Identity Theft of a Cheerleader",movie,Thriller,2019,tt10082950,5.7,372,US
"Monster Zone",movie,"Adventure, Animation, Family",2020,tt8524650,5.1,1177,US
"The Banker",movie,"Biography, Drama",2020,tt6285944,7.3,37693,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Noctámbulos (Night Owls)",movie,"Horror, Short",2018,tt9117540,5.2,6,"CL, CO, MX"
"Carrier at War: The USS Enterprise",movie,Documentary,2007,tt1358145,6.9,56,"AU, US"
"Who Stole My Daughter?",movie,Thriller,2019,tt10392240,5.1,238,US
"The Christmas Club",movie,"Comedy, Drama, Family",2019,tt10667026,6.7,1699,US
"Prithvi Vallabh",movie,Drama,1943,tt0243505,7.7,34,"IN, US"
"Killer Sofa",movie,"Comedy, Fantasy, Horror",2019,tt7133754,3.7,3157,ES
"The Human Factor",movie,Documentary,2019,tt10890044,7.5,410,US
"Witness to Murder: A Darrow mystery",movie,"Crime, Drama, Mystery",2019,tt10929864,7.1,662,US
Himmat,movie,"Action, Crime, Drama, Family, Music, Romance",1970,,,,"IN, US"
Sangram,movie,Drama,1950,tt0244182,6.9,45,"IN, US"
Tansen,movie,,1943,,,,"IN, US"
Panama,movie,"Action, Thriller",2022,tt4029412,3.5,3964,BR
"The Contractor",movie,"Action, Drama, Thriller",2022,tt10323676,5.8,31013,IN
"Asphalt City",movie,"Drama, Thriller",2023,tt9663896,6.1,5795,CA
Betrayal,movie,"Crime, Documentary, Family",2017,tt7615068,7.5,41,"AR, BR, CL, CO, MX"
Rundown,movie,"Drama, Short, Thriller",2006,tt1095494,8.2,44,US
"Christmas Under the Stars",movie,"Drama, Romance",2019,tt10922658,6.8,2453,US
"The Vault",movie,"Action, Thriller",2021,tt9742794,6.4,32789,IN
"Out of Liberty",movie,"Drama, Western",2019,tt9844368,4.5,471,US
"The Comedy Central Roast of Alec Baldwin",movie,Comedy,2019,tt10520800,7.1,1140,"AU, US"
"Johar in Kashmir",movie,"Action, Drama, Thriller",1966,tt0231828,6.6,22,"IN, US"
Amigo,movie,"Comedy, Drama, Horror",2019,tt10524364,5.9,542,"AU, CA, US"
"Wrong Turn",movie,"Horror, Thriller",2021,tt9110170,5.6,38271,US
"Janleva 555",movie,"Musical, Romance, Thriller",2012,tt2353824,4.4,33,US
"The Untold Story",movie,"Comedy, Drama",2019,tt3737840,5.8,452,US
"Dark Glasses",movie,"Horror, Mystery, Thriller",2022,tt10935560,5.1,4584,"AU, CA, US"
"Nostalgic Christmas",movie,"Drama, Romance",2019,tt10571920,6.3,1510,US
"A Blue Ridge Mountain Christmas",movie,Family,2019,tt10936658,6.2,1514,"CA, DE, US"
"A Godwink Christmas: Meant for Love",movie,"Drama, Romance",2019,tt10926350,6.9,1965,US
"Double Holiday",movie,"Drama, Romance",2019,tt10768328,6.8,1627,US
"Check Inn to Christmas",movie,"Drama, Romance",2019,tt10768312,6.8,1780,US
"Christmas at the Plaza",movie,"Drama, Romance",2019,tt10921042,6.5,3619,US
"A Homecoming for the Holidays",movie,"Drama, Family, Romance",2019,tt11193190,6.6,1127,US
"Angel Falls: A Novel Holiday",movie,"Fantasy, Romance",2019,tt10922632,6.2,1121,US
"Christmas in Evergreen: Tidings of Joy",movie,Romance,2019,tt10925460,6.4,1914,US
"Christmas on My Mind",movie,"Comedy, Drama, Romance",2019,tt11100776,6.5,1892,US
"It's Beginning to Look a Lot Like Christmas",movie,"Comedy, Romance",2019,tt10952042,6.1,1203,"CA, US"
"Holiday Date",movie,"Comedy, Drama, Romance",2019,tt10768456,6.4,1896,US
"A New Year's Resolution",movie,"Drama, Romance",2021,tt11363582,6.7,1434,US
"Love, Fall & Order",movie,"Comedy, Drama, Romance",2019,tt10887504,6.5,1455,US
"Väter allein zu Haus: Mark",movie,,2019,,,,DE
"Country at Heart",movie,"Drama, Music, Romance",2020,tt10887492,6.2,1655,US
"A Christmas Miracle",movie,Romance,2019,tt10922620,6.4,682,US
"Our Christmas Love Song",movie,"Drama, Music, Romance",2019,tt11171322,6.3,1151,US
"Christmas in Montana",movie,"Drama, Romance",2019,tt11151688,6.7,1315,US
"A Christmas Duet",movie,"Drama, Music, Romance",2019,tt10768208,5.9,848,US
"The Mistletoe Secret",movie,"Drama, Romance",2019,tt10768348,6.3,1661,US
"A Christmas to Cherish",movie,"Comedy, Drama, Family",2019,tt8416396,6.1,1106,US
"Love in Winterland",movie,"Drama, Romance",2020,tt11272506,6.4,1540,US
Kanwarlal,movie,"Action, Drama",1988,tt0363735,4.5,23,US
"Knock at the Cabin",movie,"Horror, Mystery, Thriller",2023,tt15679400,6.1,126649,"AU, US"
"The College Admissions Scandal",movie,Drama,2019,tt10803786,5.9,586,US
#Like,movie,Thriller,2019,tt5713856,4.8,508,CA
"The Torch",movie,"Documentary, Music",2019,tt10984588,7.2,63,"CA, US"
"Vijaya Dasami",movie,Action,2007,tt1285146,4.7,29,"IN, US"
"The Beach House",movie,"Drama, Horror, Mystery",2019,tt10843306,5.3,8829,"AU, CA, US"
"The Unholy",movie,"Drama, Horror, Mystery",2021,tt9419056,5.1,28931,US
Spirited,movie,"Comedy, Family, Fantasy",2022,tt10999120,6.6,51473,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"May the Devil Take You Too",movie,"Fantasy, Horror, Mystery",2020,tt10776270,6,1531,"AU, CA, US"
"Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter",movie,"Crime, Drama",2019,tt10584730,5.2,617,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE"
"Shubh Kaamna",movie,"Comedy, Drama",1983,tt0417131,6.5,27,"IN, US"
"Luz: The Flower of Evil",movie,"Drama, Fantasy, Horror",2019,tt4500678,4.9,856,US
Confessional,movie,"Drama, Short",2019,tt9364966,,,"CA, US"
"Vera, nadezhda, lyubov",movie,"Adventure, War",1985,tt0171884,6.4,14,US
Yummy,movie,"Comedy, Horror",2019,tt11054164,5.9,6406,"ES, US"
"The Monkey King: The Legend Begins",movie,"Adventure, Fantasy",2022,tt9692040,5.3,310,IN
